N	id	H	soln
160	11	240	219	-396	0001110100110001100100100110100011101100111100111110100101111011010000010100101010010001100011101010111111101011101000010011001101001101000000111110100011001000
160	12	240	220	-400	1011000111101011100100110110001000000100001100011000001101001011111010111111001000100100110010011000100100011110110010110110101010111111000001101111011011010100
160	13	240	221	-404	1101101011110010010010011011000001111111100110001100000011001101010101000011011010011000000000111100101011010101110011101010100001100011110010101110011101100111
160	14	240	221	-404	1101111011101010001011000011100011110100000101001100101001000011110011001101001010111000110101111000100100101001001111110110111001000000101111001101101001000111
160	15	240	222	-408	0101111011101000111001001011001010001111011111110101001111011100110101011000111010010111000110100001100011010000101100000101111110011111110100000000001010000011
160	16	240	219	-396	1010001011110110000101110110010110111000010000100110000001101000110110100100011101101001111101001110111000001101100110110110111100000110011000100101111100111100
160	17	240	219	-396	0010001000100111010100111110011100011111110010010010101100110110011010110101010000011011111111100010000101111101010111100111110100010100011000101101001000000001
160	18	240	219	-396	0111110001111111010110001000111111000100000111110101110100001000101100011000000011010000011001010000010011101101100100011110010010011101010110011110111011100010
160	19	240	219	-396	0101100101110010100100110111110111001000101001011001111100000000011010001101010101100110000011110010101110001000010110101010010001111000101111110011011101101000
162	0	243	221	-398	000010111111101010001111100010110111111000100000001111101000000000010000001001111000000011110100010111010111100100110110111101110001011010101111100101100100000011
162	1	243	222	-402	100110110010000010000101000011000101000111001110100000011011011111110100010011000011111011100110100001101100111001110101110000111100011101100111101101111100010100
162	2	243	222	-402	111111001001001001000001100010011101100010001010000001111001001111111000110100011101000100100110110101001000001001001111101010110011100011111110110010010111110111
162	3	243	222	-402	001011011001110010011001110111000001000100011111111010001000100111110101100011111010001110000010100011010111100000101111110001101110100111110000000010101111111001
162	4	243	223	-406	111001111100010000100001000110110011010001110110110000110010001101111011010111100001110100110001010001111000011010001100011111110100010001100111000010100011000111
162	5	243	222	-402	010100100100011110100111101111010011001011110011100011011010000000011000100111111001110000011011110111111000010101100001100101100011111000111011100100001011000111
162	6	243	223	-406	001110011011100000000000110100001011010111110100010110100000001011110010001001111101111000010101101110100000100010001111111101011010110111001001001001111111110001
162	7	243	221	-398	110110101110001000101010010000110010001001110010100011000111100111001011011001101011110001110100110111000001000110001011010011010001111111000001111000010111111001
162	8	243	222	-402	100011100110101111011010110010100000001110000100111101010110110011110110111010000110110111000001110100000111110010110110011100101100000000000011011110111011101011
162	9	243	222	-402	101000000011010101110001101101110011011110101001001111001101101100100000011001100000011100100000011111110111101011010100011011010100111100111010101010111000010100
162	10	243	222	-402	001010101110100000001111101101000010000001010100110101110101100011110001100011000111001111011001000111001001110110001101111101110000001001110110010101010001011000
162	11	243	225	-414	011101011100110011011000100011100001100000110010011010000101110011011111010101100101110011100101111001001100010100110001001100110011110001101000101001011011001101
162	12	243	222	-402	011010111110001010001111011011000111110010010100100011011001000011100101100010111000001110010011101001101010101001011110101010000110101111010000100100000011011011
162	13	243	222	-402	100001010000100100101100011101011011111000011110100000011000000010111100100001100110001111111010001111101100010000101101110110001110000011111011001101110110111011
162	14	243	223	-406	010001110111101001100101110000001111011001101100011110000111111000111100110100011001100111010000101110011100100001001110100000111100001111111100100001100000110100
162	15	243	224	-410	001110000100001010101000111011011100011110111100010111001010111110110011010111100100000100100001111110000110010101101010110000100110101010000001011101011111011010
162	16	243	220	-394	100001011101111001100100001001011001010111101010101111111010100101101000010111001101000101110111110010001100011101000011000111000111000000011001111110100000001001
162	17	243	224	-410	111110001100100011011001000111011101101001111100000001011010000011111011100110111010101100010000000100110110110101011000101110110111010100010110100011110110000010
162	18	243	222	-402	111011110110110011101001000100000101011010010011010010011101010000001000101110011001000100110011101010001011111110110001101011111001110000001011101111010001011001
162	19	243	221	-398	101011101001101000100001100010101101000000111111011001111110001010100000110010010010110111000010101101111000001111100100010001110001101100101101110010111011011010
164	0	246	226	-412	01010101011110110001101110100101101100111010100110000101000111000000001001010100111100010110010111110101001010011000011010111001011011001100110101000101010011011101
164	1	246	226	-412	00001001101001010010110000100100001100100100111010101100111011111111011100100001111011111011001110110000100000000110101011001011111000101011011010101000010101110000
164	2	246	224	-404	11110001010001100101011000011100001100010101000001000011010000101100101111110101001001100101100011001111011110001010110001001100010011100010101101110100011001111001
164	3	246	224	-404	00000011100000000100100011110001100010110010100100101010011111110011001011010010101101110101001110101011000111001001111100110010110111100001110001110000011101101001
164	4	246	224	-404	01110100111010111101001000000111101001000011100111010100111010011101110000011001111001111010100101011111000100111100111100001010010101000010001110101101100001000010
164	5	246	224	-404	11001111111001101010100110111001100010011101011001001100111000110110011110001101010101000000110110000100100001001000110010010110110001100000100111110111011000001101
164	6	246	226	-412	11001110101010011000011000011101111100011111111010000101001011100000010100110011000100111110110000100000011001100101111000000110011110101011000011110100000110111111
164	7	246	225	-408	11100101001001000001101010111000111100011001001010110000000001010100110110100010100011110101010110101100011011010010111001100110011000111001111011001010100110011100
164	8	246	226	-412	01011001010110001011001011010100100001101100000011001010010000001011010101110101001111111101100111111110111011110001010011100100011000010000010110011011101101101000
